snippet_id,repository,repository_url,commit_sha,commit_url,source_file,pandas_code,polars_code,migration_diff,snippet_note,pandas_api_labels,polars_api_labels,migration_categories,category_core_dataframe_transformations,category_index_and_row_semantics,category_aggregation_and_combination,category_io_boundaries,category_types_schemas_temporal,category_udf_and_custom_logic,category_lazy_execution,category_missing_and_null_semantics,category_import_and_setup_only,category_reshaping,category_other_manual,migration_pattern_note,evaluation_valid,evaluation_status,evaluation_audit_evidence,evaluation_audit_action
3c49cad1_bench_interp_filter,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,benchmarks__interpolation.py,"import pandas as pd

    filtered_df = df[df[""date""].astype(str).str[:] == day_time.strftime(""%Y-%m-%d %H:%M:%S+00:00"")]
    values = filtered_df[""value""].values.tolist()","    filtered_df = df.filter(pl.col(""date"").eq(day_time))
    values = filtered_df.get_column(""value"").to_list()",,astype(str) datetime string comparison → polars filter + eq migration,Core dataframe transforms,Core dataframe transforms,Core dataframe transformations; Aggregation and combination,True,False,True,False,False,False,False,False,False,False,False,Needs combine-aware rewrite because the main goal is preserving multi-frame concatenation semantics.,True,valid_after_harness_audit,"A paired no-match oracle test exists, but it is preceded by a redundant generated-only L3 no-match block.",Delete the generated-only duplicate and retain the paired no-match L3 case.
3c49cad1_bench_interp_time_regular,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,benchmarks__interpolation_over_time.py,"import pandas as pd

    df = df.dropna()
    station_ids = df.station_id.tolist()
    first_station_id = station_ids[0]
    return df[df[""station_id""] == first_station_id]
","    df = request.values.all().df.drop_nulls()
    station_ids = df.get_column(""station_id"")
    ...
    return df.filter(pl.col(""station_id"").eq(first_station_id))",,dropna + attribute access + boolean indexing → drop_nulls + get_column + filter migration (get_regular_df),"Missing values, Series, DataFrame","Missing values, Core dataframe transforms",Core dataframe transformations; Missing and null semantics,True,False,False,False,False,False,False,True,False,False,False," vDirect one-to-one substitution throughout; the only non-obvious change is replacing attribute-style column access (df.col) with explicit get_column(""col"").",True,valid,"Normal, multi-station, null, and all-null cases use equivalent pandas and Polars frames; the all-null case verifies that both implementations reject the input.",none
3c49cad1_bench_interp_time_rmse,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,benchmarks__interpolation_over_time.py,"import pandas as pd

def get_rmse(regular_values: pd.Series, interpolated_values: pd.Series):
    diff = (regular_values.reset_index(drop=True) - interpolated_values.reset_index(drop=True)).dropna()
    n = diff.size
    return ((diff**2).sum() / n) ** 0.5","def get_rmse(regular_values: pl.Series, interpolated_values: pl.Series):
    n = regular_values.len()
    return (((regular_values - interpolated_values).drop_nulls() ** 2).sum() / n) ** 0.5",,pandas Series arithmetic with reset_index + dropna → polars Series arithmetic + drop_nulls migration (get_rmse),"Series"", ""Missing values",Missing values,Index and row semantics; Missing and null semantics,False,True,False,False,False,False,False,True,False,False,False,Requires index-semantics handling and validation because null-count semantics may drift.,True,valid,The returned RMSE helpers are actually invoked with paired pandas and Polars Series in both standard and null-containing cases.,none
3c49cad1_bench_precip_pct,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,benchmarks__interpolation_precipitation_difference.py,"import pandas as pd

    total_amount = len(df[""value""])
    zero_amount = len(df[df[""value""] == 0.0])","    total_amount = df.get_column(""value"").len()
    zero_amount = df.filter(pl.col(""value"").eq(0.0)).height",,len(df[col]) + boolean indexing count → get_column().len() + filter().height migration,"""DataFrame"", ""Series""",Core dataframe transforms,Core dataframe transformations; Index and row semantics,True,True,False,False,False,False,False,False,False,False,False,Needs pattern-aware rewrite from boolean indexing to expression-based dataframe filtering.,True,valid_after_harness_audit,"The empty-input behavior is later compared with the oracle, but an earlier duplicate L3 block runs only generated code and hard-codes an expected zero.",Remove the generated-only hard-coded block and retain the oracle-derived paired empty-input test.
3c49cad1_bench_precip_regular,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,benchmarks__interpolation_precipitation_difference.py,"import pandas as pd

def get_regular_df(start_date, end_date, exclude_stations):
    request = stations.filter_by_distance(latlon=(50.0, 8.9), distance=30)
    df = request.values.all().df.dropna()
    station_ids = df.station_id.tolist()
    first_station_id = set(station_ids).difference(set(exclude_stations)).pop()
    return df[df[""station_id""] == first_station_id]
","import polars as pl

def get_regular_df(start_date, end_date, exclude_stations):
    request = stations.filter_by_distance(latlon=(50.0, 8.9), distance=30)
    df = request.values.all().df.drop_nulls()
    station_ids = df.get_column(""station_id"")
    first_station_id = set(station_ids).difference(set(exclude_stations)).pop()
    return df.filter(pl.col(""station_id"").eq(first_station_id))
","--- 3c49cad1_bench_precip_regular_before.py
+++ 3c49cad1_bench_precip_regular_after.py
@@ -1,8 +1,8 @@
-import pandas as pd
+import polars as pl
 
 def get_regular_df(start_date, end_date, exclude_stations):
     request = stations.filter_by_distance(latlon=(50.0, 8.9), distance=30)
-    df = request.values.all().df.dropna()
-    station_ids = df.station_id.tolist()
+    df = request.values.all().df.drop_nulls()
+    station_ids = df.get_column(""station_id"")
     first_station_id = set(station_ids).difference(set(exclude_stations)).pop()
-    return df[df[""station_id""] == first_station_id]
+    return df.filter(pl.col(""station_id"").eq(first_station_id))
",dropna + attribute access + boolean indexing → drop_nulls + get_column + filter migration (get_regular_df),"DataFrame"", ""Missing values","Core dataframe transforms"", ""Missing values",Core dataframe transformations; Missing and null semantics,True,False,False,False,False,False,False,True,False,False,False,Needs pattern-aware rewrite from pandas boolean indexing and attribute access to explicit polars column expressions.,True,valid_after_harness_audit,"The exclude-first branch has a paired comparison, but a preceding duplicate L3 block runs only the generated implementation.",Delete the generated-only duplicate and keep the paired exclude-first branch.
3c49cad1_timeseries_extract,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,wetterdienst__core__timeseries__tools.py,"import pandas as pd

        param_data.values.loc[:, f""S{result_series_param.name}""] = result_series_param.values","        param_data.values = param_data.values.with_columns(
            pl.lit(result_series_param).alias(f""S{result_series_param.name}"")
        )",,loc column assignment → with_columns migration (extract_station_values),DataFrame,Core dataframe transforms,Core dataframe transformations,True,False,False,False,False,False,False,False,False,False,False,This migration rewrites pandas .loc-based column assignment into polars with_columns-based column construction.,True,valid_after_harness_audit,"L2 observes the mutated param_data.values and a later L3 overwrite case is paired, but the empty-input L3 executes only generated code.","Add an equivalent empty pandas param and Series, execute both sides, and compare mutated values; remove the generated-only block."
3c49cad1_timeseries_gain,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,wetterdienst__core__timeseries__tools.py,"import pandas as pd

def gain_of_value_pairs(old_values: pd.DataFrame, new_values: pd.Series) -> float:
    old_score = old_values.apply(lambda row: row.dropna().size >= 4).sum()  # 5: dates plus 4 values
    old_values.loc[:, f""S{new_values.name}""] = new_values.values  # Add new column
    new_score = old_values.apply(lambda row: row.dropna().size >= 4).sum()  # 5: dates plus 4 values","def gain_of_value_pairs(old_values: pl.DataFrame, new_values: pl.Series) -> float:
    old_score = (
        old_values.select(pl.fold(acc=0, function=lambda acc, s: acc + s.is_not_null(), exprs=pl.all()) >= 4)
        .sum()
        .item()
    )  # 5: dates plus 4 values
    old_values = old_values.with_columns(pl.lit(new_values).alias(f""S{new_values.name}""))
    new_score = (
        old_values.select(pl.fold(acc=0, function=lambda acc, s: acc + s.is_not_null(), exprs=pl.all()) >= 4)
        .sum()
        .item()
    )  # 5: dates plus 4 values",,row-wise apply with dropna → pl.fold with is_not_null migration (gain_of_value_pairs),"UDF / apply / map"", ""DataFrame"", ""Missing values""","Core dataframe transforms"", ""Missing values",Core dataframe transformations; UDF and custom-logic rewrites; Missing and null semantics,True,False,False,False,False,True,False,True,False,False,False,This migration rewrites pandas row-wise apply-based non-null counting into explicit polars expression logic with fold and with_columns.,True,valid,"Tracing captures old_score, new_score, and the reassigned local old_values even though the oracle returns None; standard and empty cases compare the same observables.",none
3c49cad1_mosmix_access_dataframe,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,wetterdienst__provider__dwd__mosmix__access.py,"import pandas as pd
from pandas import DatetimeIndex

            yield pd.DataFrame.from_dict(data_dict)",            yield pl.DataFrame(data_dict),,pd.DataFrame.from_dict → pl.DataFrame construction migration,DataFrame,Core dataframe transforms,Import and setup only,False,False,False,False,False,False,False,False,True,False,False,This migration replaces pandas dictionary-based DataFrame construction with direct polars DataFrame construction.,True,valid,"The harness consumes one item from each returned generator and compares the yielded frames, including an empty mapping.",none
3c49cad1_mosmix_access_datetime,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,wetterdienst__provider__dwd__mosmix__access.py,"import pandas as pd
from pandas import DatetimeIndex

return pd.DatetimeIndex([pd.Timestamp(i.text) for i in timesteps.getchildren()])
",        self.timesteps = [dt.datetime.fromisoformat(i.text) for i in timesteps.getchildren()],,DatetimeIndex + pd.Timestamp list comprehension → dt.datetime.fromisoformat list migration,"Index objects"", ""pandas arrays, scalars, and data type",ypes & schema,"Index and row semantics; Types, schemas, and temporal operations",False,True,False,False,True,False,False,False,False,False,False,This migration replaces pandas DatetimeIndex construction with a plain Python datetime list built from ISO-format strings.,True,valid,DatetimeIndex and Polars Series values are normalized to Timestamp lists and compared for populated and empty timestep collections.,none
3c49cad1_radar_index_radolan,earthobservations__wetterdienst,https://github.com/earthobservations/wetterdienst,3c49cad1be46c9967e9e90b2446f0dcdc7adff10,https://github.com/earthobservations/wetterdienst/commit/3c49cad1be46c9967e9e90b2446f0dcdc7adff10,wetterdienst__provider__dwd__radar__index.py,"import pandas as pd

    file_index = file_index[
        file_index[""filename""].str.contains(""/bin/"")
        & file_index[""filename""].str.endswith((Extension.GZ.value, Extension.TAR_GZ.value))
    ].copy()","    df_fileindex = df_fileindex.filter(
        pl.col(""filename"").str.contains(""/bin/"", literal=True)
        & (pl.col(""filename"").str.ends_with(Extension.GZ.value) | pl.col(""filename"").str.ends_with(Extension.TAR.value))
    )",,multi-condition boolean indexing with tuple endswith → polars filter migration (create_fileindex_radolan_cdc),"""DataFrame"", ""Series""",Core dataframe transforms,Core dataframe transformations,True,False,False,False,False,False,False,False,False,False,False,"This migration rewrites pandas multi-condition string-based boolean indexing into polars expression-based dataframe filtering, with tuple suffix matching expanded into explicit OR conditions.",True,valid,The default and mixed-filename cases use paired frames and compare the filtered outputs.,none
